"Age","Gender","Education_Level","Job_Title","Years_of_Experience","Salary","Country","Race","Senior"
"37.0","Male",1,"Data_Analyst","11.0","160000.0","UK","White",0
"28.0","Male",1,"Software_Engineer","4.0","75000.0","China","White",0
"41.0","Female",3,"Director_of_Data_Science","16.0","200000.0","Australia","White",0
"34.0","Male",2,"Data_Analyst","8.0","100000.0","USA","African",0
"24.0","Female",1,"Software_Developer","2.0","55000.0","UK","Mixed",0
"36.0","Male",3,"Data_Scientist","12.0","170000.0","Canada","White",0
"30.0","Female",1,"Software_Engineer","5.0","90000.0","USA","African",0
"29.0","Male",1,"Front_End_Developer","4.0","80000.0","Australia","White",0
"42.0","Male",2,"Product_Manager","14.0","180000.0","UK","Mixed",0
"26.0","Male",1,"Software_Developer","2.0","60000.0","USA","Asian",0
"35.0","Female",2,"Data_Analyst","9.0","120000.0","Australia","Asian",0
"27.0","Female",1,"Software_Engineer","3.0","70000.0","Australia","Australian",0
"48.0","Male",3,"Director_of_Data_Science","18.0","210000.0","Canada","White",0
"34.0","Male",2,"Data_Scientist","9.0","140000.0","Canada","Asian",0
"23.0","Female",1,"Software_Engineer","1.0","50000.0","UK","Welsh",0
"32.0","Male",2,"Product_Manager","7.0","110000.0","Australia","White",0
"25.0","Female",2,"Software_Engineer","2.0","60000.0","UK","Welsh",0
"37.0","Male",1,"Data_Analyst","11.0","160000.0","UK","White",0
"28.0","Male",1,"Software_Engineer","4.0","75000.0","China","White",0
"41.0","Female",3,"Director_of_Data_Science","16.0","200000.0","China","Chinese",0
"34.0","Male",2,"Data_Analyst","8.0","100000.0","UK","Mixed",0
"24.0","Female",1,"Software_Developer","2.0","55000.0","UK","Mixed",0
"36.0","Male",3,"Data_Scientist","12.0","170000.0","Australia","Asian",0
"30.0","Female",1,"Software_Engineer","5.0","90000.0","USA","Asian",0
"29.0","Male",1,"Front_End_Developer","4.0","80000.0","Canada","Asian",0
"42.0","Male",2,"Product_Manager","14.0","180000.0","Australia","Asian",0
"26.0","Male",1,"Software_Developer","2.0","60000.0","Australia","Asian",0
"35.0","Female",2,"Data_Analyst","9.0","120000.0","USA","Hispanic",0
"27.0","Female",1,"Software_Engineer","3.0","70000.0","China","Chinese",0
"48.0","Male",3,"Director_of_Data_Science","18.0","210000.0","UK","Mixed",0
"34.0","Male",2,"Data_Scientist","9.0","140000.0","USA","Asian",0
"23.0","Female",1,"Software_Engineer","1.0","50000.0","China","Korean",0
"32.0","Male",2,"Product_Manager","7.0","110000.0","Canada","Asian",0
"25.0","Female",2,"Software_Engineer","2.0","60000.0","China","Korean",0
"37.0","Male",1,"Data_Analyst","11.0","160000.0","Canada","White",0
"28.0","Male",1,"Software_Engineer","4.0","75000.0","UK","Asian",0
"41.0","Female",3,"Director_of_Data_Science","16.0","200000.0","USA","White",0
"34.0","Male",2,"Data_Analyst","8.0","100000.0","Canada","Asian",0
"24.0","Female",1,"Software_Developer","2.0","55000.0","USA","White",0
"36.0","Male",3,"Data_Scientist","12.0","170000.0","Canada","Black",0
"30.0","Female",1,"Software_Engineer","5.0","90000.0","USA","Asian",0
"29.0","Male",1,"Front_End_Developer","4.0","80000.0","China","Chinese",0
"42.0","Male",2,"Product_Manager","14.0","180000.0","USA","Asian",0
"26.0","Male",1,"Software_Developer","2.0","60000.0","Australia","White",0
"35.0","Female",2,"Data_Analyst","9.0","120000.0","UK","Asian",0
"27.0","Female",1,"Software_Engineer","3.0","70000.0","UK","Welsh",0
"48.0","Male",3,"Director_of_Data_Science","18.0","210000.0","Australia","Asian",0
"34.0","Male",2,"Data_Scientist","9.0","140000.0","Australia","Australian",0
"23.0","Female",1,"Software_Engineer","1.0","50000.0","UK","Mixed",0
"32.0","Male",2,"Product_Manager","7.0","110000.0","Canada","White",0
"25.0","Female",2,"Software_Engineer","2.0","60000.0","USA","African",0
"37.0","Male",1,"Data_Analyst","11.0","160000.0","China","White",0
"28.0","Male",1,"Software_Engineer","4.0","75000.0","Canada","Asian",0
"41.0","Female",3,"Director_of_Data_Science","16.0","200000.0","UK","White",0
"34.0","Male",2,"Data_Analyst","8.0","100000.0","Australia","Australian",0
"24.0","Female",1,"Software_Developer","2.0","55000.0","China","Chinese",0
"36.0","Male",3,"Data_Scientist","12.0","170000.0","Canada","Black",0
"30.0","Female",1,"Software_Engineer","5.0","90000.0","USA","White",0
"29.0","Male",1,"Front_End_Developer","4.0","80000.0","China","Chinese",0
"42.0","Male",2,"Product_Manager","14.0","180000.0","USA","White",0
"26.0","Male",1,"Software_Developer","2.0","60000.0","USA","African",0
"35.0","Female",2,"Data_Analyst","9.0","120000.0","USA","Asian",0
"27.0","Female",1,"Software_Engineer","3.0","70000.0","UK","Asian",0
"48.0","Male",3,"Director_of_Data_Science","18.0","210000.0","UK","White",0
"34.0","Male",2,"Data_Scientist","9.0","140000.0","UK","Welsh",0
"23.0","Female",1,"Software_Engineer","1.0","50000.0","China","Chinese",0
"32.0","Male",2,"Product_Manager","7.0","110000.0","Canada","Black",0
"25.0","Female",2,"Software_Engineer","2.0","60000.0","USA","White",0
"37.0","Male",1,"Data_Analyst","11.0","160000.0","Canada","Black",0
"28.0","Male",1,"Software_Engineer","4.0","75000.0","China","Korean",0
"41.0","Female",3,"Director_of_Data_Science","16.0","200000.0","Canada","White",0
"34.0","Male",2,"Data_Analyst","8.0","100000.0","Canada","Black",0
"24.0","Female",1,"Software_Developer","2.0","55000.0","Canada","Asian",0
"36.0","Male",3,"Data_Scientist","12.0","170000.0","Australia","White",0
"30.0","Female",1,"Software_Engineer","5.0","90000.0","Australia","White",0
"29.0","Male",1,"Front_End_Developer","4.0","80000.0","UK","Asian",0
"42.0","Male",2,"Product_Manager","14.0","180000.0","Canada","Asian",0
"26.0","Male",1,"Software_Developer","2.0","60000.0","China","White",0
"35.0","Female",2,"Data_Analyst","9.0","120000.0","Canada","White",0
"27.0","Female",1,"Software_Engineer","3.0","70000.0","Canada","White",0
"48.0","Male",3,"Director_of_Data_Science","18.0","210000.0","USA","White",0
"34.0","Male",2,"Data_Scientist","9.0","140000.0","UK","White",0
"23.0","Female",1,"Software_Engineer","1.0","50000.0","USA","Hispanic",0
"32.0","Male",2,"Product_Manager","7.0","110000.0","USA","African",0
"25.0","Female",2,"Software_Engineer","2.0","60000.0","UK","Welsh",0
"37.0","Male",1,"Data_Analyst","11.0","160000.0","China","Korean",0
"28.0","Male",1,"Software_Engineer","4.0","75000.0","Australia","Australian",0
"41.0","Female",3,"Director_of_Data_Science","16.0","200000.0","Australia","Asian",0
"34.0","Male",2,"Data_Analyst","8.0","100000.0","Canada","White",0
"24.0","Female",1,"Software_Developer","2.0","55000.0","Australia","Asian",0
"36.0","Male",3,"Data_Scientist","12.0","170000.0","Canada","Black",0
"30.0","Female",1,"Software_Engineer","5.0","90000.0","USA","White",0
"29.0","Male",1,"Front_End_Developer","4.0","80000.0","USA","African_American",0
"42.0","Male",2,"Product_Manager","14.0","180000.0","Canada","White",0
"26.0","Male",1,"Software_Developer","2.0","60000.0","Australia","Australian",0
"35.0","Female",2,"Data_Analyst","9.0","120000.0","Canada","White",0
"27.0","Female",1,"Software_Engineer","3.0","70000.0","UK","Welsh",0
"48.0","Male",3,"Director_of_Data_Science","18.0","210000.0","USA","White",0
"34.0","Male",2,"Data_Scientist","9.0","140000.0","UK","Welsh",0
"30.0","Female",1,"Software_Engineer","4.0","80000.0","USA","Asian",0
"29.0","Male",1,"Front_End_Developer","3.0","70000.0","UK","Welsh",0
"42.0","Male",2,"Product_Manager","14.0","180000.0","USA","Hispanic",0
"26.0","Male",1,"Software_Developer","2.0","60000.0","USA","African",0
"35.0","Female",2,"Data_Analyst","9.0","120000.0","UK","White",0
"27.0","Female",1,"Software_Engineer","3.0","70000.0","USA","Asian",0
"48.0","Male",3,"Director_of_Data_Science","18.0","210000.0","UK","Welsh",0
"34.0","Male",2,"Data_Scientist","9.0","140000.0","China","Chinese",0
"23.0","Female",1,"Software_Engineer","1.0","50000.0","Canada","Asian",0
"32.0","Male",2,"Product_Manager","7.0","110000.0","USA","African",0
"25.0","Female",2,"Software_Engineer","2.0","60000.0","Canada","Asian",0
"37.0","Male",1,"Data_Analyst","11.0","160000.0","UK","Mixed",0
"28.0","Male",1,"Software_Engineer","4.0","75000.0","UK","Asian",0
"41.0","Female",3,"Director_of_Data_Science","16.0","200000.0","Australia","Asian",0
"34.0","Male",2,"Data_Analyst","8.0","100000.0","Australia","Asian",0
"24.0","Female",1,"Software_Developer","2.0","55000.0","Australia","White",0
"36.0","Male",3,"Data_Scientist","12.0","170000.0","UK","White",0
"30.0","Female",1,"Software_Engineer","5.0","90000.0","China","White",0
"29.0","Male",1,"Front_End_Developer","4.0","80000.0","Canada","Black",0
"42.0","Male",2,"Product_Manager","14.0","180000.0","Australia","Australian",0
"26.0","Male",1,"Software_Developer","2.0","60000.0","UK","White",0
"35.0","Female",2,"Data_Analyst","9.0","120000.0","Australia","White",0
"27.0","Female",1,"Software_Engineer","3.0","70000.0","USA","African",0
"48.0","Male",3,"Director_of_Data_Science","18.0","210000.0","Australia","Australian",0
"34.0","Male",2,"Data_Scientist","9.0","140000.0","Australia","White",0
"23.0","Female",1,"Software_Engineer","1.0","50000.0","Australia","Australian",0
"32.0","Male",2,"Product_Manager","7.0","110000.0","China","Korean",0
"25.0","Female",2,"Software_Engineer","2.0","60000.0","UK","White",0
"37.0","Male",1,"Data_Analyst","11.0","160000.0","UK","White",0
"28.0","Male",1,"Software_Engineer","4.0","75000.0","USA","African",0
"41.0","Female",3,"Director_of_Data_Science","16.0","200000.0","China","Korean",0
"34.0","Male",2,"Data_Analyst","8.0","100000.0","USA","Asian",0
"24.0","Female",1,"Software_Developer","2.0","55000.0","UK","White",0
"36.0","Male",3,"Data_Scientist","12.0","170000.0","Australia","White",0
"30.0","Female",1,"Software_Engineer","5.0","90000.0","USA","White",0
"29.0","Male",1,"Front_End_Developer","4.0","80000.0","Canada","White",0
"42.0","Male",2,"Product_Manager","14.0","180000.0","Australia","White",0
"26.0","Male",1,"Software_Developer","2.0","60000.0","Australia","Australian",0
"35.0","Female",2,"Data_Analyst","9.0","120000.0","China","Korean",0
"27.0","Female",1,"Software_Engineer","3.0","70000.0","Australia","Asian",0
"48.0","Male",3,"Director_of_Data_Science","18.0","210000.0","USA","White",0
"34.0","Male",2,"Data_Scientist","9.0","140000.0","China","Chinese",0
"23.0","Female",1,"Software_Engineer","1.0","50000.0","Canada","White",0
"32.0","Male",2,"Product_Manager","7.0","110000.0","Australia","Asian",0
"25.0","Female",2,"Software_Engineer","2.0","60000.0","China","Chinese",0
"37.0","Male",1,"Data_Analyst","11.0","160000.0","China","White",0
"28.0","Male",1,"Software_Engineer","4.0","75000.0","Canada","Asian",0
"41.0","Female",3,"Director_of_Data_Science","16.0","200000.0","UK","Mixed",0
"34.0","Male",2,"Data_Analyst","8.0","100000.0","UK","Welsh",0
"24.0","Female",1,"Software_Developer","2.0","55000.0","Canada","White",0
"36.0","Male",3,"Data_Scientist","12.0","170000.0","USA","Asian",0
"30.0","Female",1,"Software_Engineer","5.0","90000.0","Canada","Asian",0
"29.0","Male",1,"Front_End_Developer","4.0","80000.0","USA","Asian",0
"42.0","Male",2,"Product_Manager","14.0","180000.0","UK","White",0
"26.0","Male",1,"Software_Developer","2.0","60000.0","UK","Welsh",0
"35.0","Female",2,"Data_Analyst","9.0","120000.0","USA","White",0
"27.0","Female",1,"Software_Engineer","3.0","70000.0","USA","Asian",0
"48.0","Male",3,"Director_of_Data_Science","18.0","210000.0","China","Chinese",0
"34.0","Male",2,"Data_Scientist","9.0","140000.0","USA","Hispanic",0
"23.0","Female",1,"Software_Engineer","1.0","50000.0","Canada","Black",0
"32.0","Male",2,"Product_Manager","7.0","110000.0","Canada","Black",0
"25.0","Female",2,"Software_Engineer","2.0","60000.0","Canada","Black",0
"37.0","Male",1,"Data_Analyst","11.0","160000.0","Canada","Black",0
"28.0","Male",1,"Software_Engineer","4.0","75000.0","Australia","Australian",0
"41.0","Female",3,"Director_of_Data_Science","16.0","200000.0","Canada","White",0
"34.0","Male",2,"Data_Analyst","8.0","100000.0","Australia","Australian",0
"24.0","Female",1,"Software_Developer","2.0","55000.0","UK","Welsh",0
"36.0","Male",3,"Data_Scientist","12.0","170000.0","Canada","Asian",0
"30.0","Female",1,"Software_Engineer","5.0","90000.0","Australia","White",0
"29.0","Male",1,"Front_End_Developer","4.0","80000.0","UK","Asian",0
"42.0","Male",2,"Product_Manager","14.0","180000.0","UK","Welsh",0
"26.0","Male",1,"Software_Developer","2.0","60000.0","Australia","White",0
"35.0","Female",2,"Data_Analyst","9.0","120000.0","UK","Asian",0
"27.0","Female",1,"Software_Engineer","3.0","70000.0","Australia","Asian",0
"48.0","Male",3,"Director_of_Data_Science","18.0","210000.0","Canada","White",0
"34.0","Male",2,"Data_Scientist","9.0","140000.0","Canada","Black",0
"23.0","Female",1,"Software_Engineer","1.0","50000.0","UK","Asian",0
"32.0","Male",2,"Product_Manager","7.0","110000.0","UK","White",0
"25.0","Female",2,"Software_Engineer","2.0","60000.0","China","Korean",0
"37.0","Male",1,"Data_Analyst","11.0","160000.0","USA","African",0
"28.0","Male",1,"Software_Engineer","4.0","75000.0","USA","Hispanic",0
"41.0","Female",3,"Director_of_Data_Science","16.0","200000.0","China","Korean",0
"34.0","Male",2,"Data_Analyst","8.0","100000.0","USA","African",0
"24.0","Female",1,"Software_Developer","2.0","55000.0","Australia","Australian",0
"36.0","Male",3,"Data_Scientist","12.0","170000.0","China","White",0
"30.0","Female",1,"Software_Engineer","5.0","90000.0","USA","Hispanic",0
"29.0","Male",1,"Front_End_Developer","4.0","80000.0","USA","Asian",0
"42.0","Male",2,"Product_Manager","14.0","180000.0","Australia","White",0
"26.0","Male",1,"Software_Developer","2.0","60000.0","Canada","Asian",0
"35.0","Female",2,"Data_Analyst","9.0","120000.0","China","White",0
"27.0","Female",1,"Software_Engineer","3.0","70000.0","Australia","White",0
"48.0","Male",3,"Director_of_Data_Science","18.0","210000.0","Canada","Black",0
"34.0","Male",2,"Data_Scientist","9.0","140000.0","UK","Mixed",0
"23.0","Female",1,"Software_Engineer","1.0","50000.0","Australia","White",0
"32.0","Male",2,"Product_Manager","7.0","110000.0","Australia","Australian",0
"25.0","Female",2,"Software_Engineer","2.0","60000.0","USA","White",0
"37.0","Male",1,"Data_Analyst","11.0","160000.0","Australia","Australian",0
"28.0","Male",1,"Software_Engineer","4.0","75000.0","USA","Hispanic",0
"41.0","Female",3,"Director_of_Data_Science","16.0","200000.0","USA","African",0
"34.0","Male",2,"Data_Analyst","8.0","100000.0","China","Korean",0
"24.0","Female",1,"Software_Developer","2.0","55000.0","Australia","Asian",0
"36.0","Male",3,"Data_Scientist","12.0","170000.0","UK","Asian",0
"30.0","Female",1,"Software_Engineer","5.0","90000.0","Canada","White",0
"29.0","Male",1,"Front_End_Developer","4.0","80000.0","China","Chinese",0
"42.0","Male",2,"Product_Manager","14.0","180000.0","USA","White",0
"26.0","Male",1,"Software_Developer","2.0","60000.0","UK","Mixed",0
"35.0","Female",2,"Data_Analyst","9.0","120000.0","China","White",0
"27.0","Female",1,"Software_Engineer","3.0","70000.0","Canada","White",0
"48.0","Male",3,"Director_of_Data_Science","18.0","210000.0","Canada","Asian",0
"34.0","Male",2,"Data_Scientist","9.0","140000.0","Australia","Asian",0
"23.0","Female",1,"Software_Engineer","1.0","50000.0","China","White",0
"32.0","Male",2,"Product_Manager","7.0","110000.0","USA","Hispanic",0
"25.0","Female",2,"Software_Engineer","2.0","60000.0","UK","White",0
"37.0","Male",1,"Data_Analyst","11.0","160000.0","USA","African",0
"28.0","Male",1,"Software_Engineer","4.0","75000.0","China","Chinese",0
"41.0","Female",3,"Director_of_Data_Science","16.0","200000.0","Canada","White",0
"34.0","Male",2,"Data_Analyst","8.0","100000.0","USA","Hispanic",0
"24.0","Female",1,"Software_Developer","2.0","55000.0","Canada","Black",0
"36.0","Male",3,"Data_Scientist","12.0","170000.0","China","Chinese",0
"30.0","Female",1,"Software_Engineer","5.0","90000.0","USA","African",0
"29.0","Male",1,"Front_End_Developer","4.0","80000.0","Canada","White",0
"42.0","Male",2,"Product_Manager","14.0","180000.0","USA","White",0
"26.0","Male",1,"Software_Developer","2.0","60000.0","China","Chinese",0
"35.0","Female",2,"Data_Analyst","9.0","120000.0","USA","White",0
"28.0","Male",2,"Web_Developer","5.0","80000.0","UK","Asian",0
"30.0","Female",1,"HR_Coordinator","4.0","60000.0","Canada","White",0
"25.0","Male",1,"Web_Developer","2.0","50000.0","China","White",0
"45.0","Female",2,"Human_Resources_Manager","18.0","160000.0","Canada","Asian",1
"33.0","Male",3,"Director_of_HR","9.0","120000.0","Australia","Asian",0
"22.0","Female",0,"HR_Generalist","0.0","40000.0","USA","Hispanic",0
"36.0","Male",1,"Web_Developer","10.0","100000.0","Australia","Australian",0
"29.0","Female",2,"HR_Generalist","4.0","75000.0","Canada","Black",0
"42.0","Male",3,"Director_of_HR","16.0","140000.0","Australia","Australian",0
"27.0","Female",1,"HR_Coordinator","2.0","50000.0","Australia","Australian",0
"38.0","Male",2,"Human_Resources_Manager","11.0","110000.0","UK","Asian",1
"24.0","Female",1,"Web_Developer","1.0","45000.0","USA","Hispanic",0
"31.0","Male",0,"Web_Developer","4.0","55000.0","UK","Mixed",0
"39.0","Female",3,"Director_of_HR","13.0","130000.0","USA","Asian",0
"26.0","Male",1,"HR_Generalist","2.0","50000.0","China","White",0
"32.0","Female",2,"HR_Generalist","7.0","80000.0","USA","White",0
"32.0","Male",1,"Web_Developer","2.0","45000.0","China","White",0
